Image Link,Name of movie,Year of release,Certificate,Runtime (min),Genre,Rating,MetaScore,Votes,Grosses,Description,Director,Stars
"https://m.media-amazon.com/images/M/MV5BN2NlOGI1YTMtZjk3My00YWY4LWE2ZGUtNzA2Y2E1ZjU0ZTZmXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX140_CR0,0,140,209_AL_.jpg",Heaven Can Wait,1978,U,101,"Comedy, Fantasy, Romance",6.9,72,"22,748",$81.64M,"A Los Angeles Rams quarterback, accidentally taken away from his body by an overanxious angel before he was meant to die, returns to life in the body of a recently murdered millionaire.","Directors:Warren Beatty, Buck Henry","Warren Beatty, James Mason, Julie Christie, Jack Warden"
"https://m.media-amazon.com/images/M/MV5BNTFmMzUzN2ItNmU3OS00ZmQxLTg1ODMtNjJjM2E4OWFkYWI5XkEyXkFqcGdeQXVyNTA1NjYyMDk@._V1_UY209_CR1,0,140,209_AL_.jpg",L'année dernière à Marienbad,1961,N/A,94,"Drama, Mystery",7.7,^^^^^^,"24,083",$0.06M,"In a strange and isolated chateau, a man becomes acquainted with a woman and insists that they have met before.",Alain Resnais,"Delphine Seyrig, Giorgio Albertazzi, Sacha Pitoëff, Françoise Bertin"
"https://m.media-amazon.com/images/M/MV5BMzJhZmNhNmQtODEwZS00N2NlLWE1YjAtYmIxZjkwMzNjNTA5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg",Pacific Heights,1990,U,102,Thriller,6.4,55,"21,935",$29.38M,"A couple work hard to renovate their dream house and become landlords to pay for it. Unfortunately, one of their tenants has plans of his own.",John Schlesinger,"Melanie Griffith, Matthew Modine, Michael Keaton, Mako"
"https://m.media-amazon.com/images/M/MV5BYWFmM2FkZDItNzZiNi00ODExLWI1ZTUtZjk5NGJjOWVmN2UyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR4,0,140,209_AL_.jpg",Chakushin ari,2003,R,112,"Horror, Mystery",6.2,54,"18,909",*****,"People mysteriously start receiving voicemail messages from their future selves, foretelling their deaths.",Takashi Miike,"Kô Shibasaki, Shin'ichi Tsutsumi, Kazue Fukiishi, Anna Nagata"
"https://m.media-amazon.com/images/M/MV5BYTdmMjgxNjItNmUyYS00NGQwLWJhZjYtNjIwMWU0ZmQzZThjXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg",Cat People,1982,A,118,"Fantasy, Horror, Thriller",6.2,61,"23,170",$7.00M,A young woman's sexual awakening brings horror when she discovers her urges transform her into a monstrous black leopard.,Paul Schrader,"Nastassja Kinski, Malcolm McDowell, John Heard, Annette O'Toole"
"https://m.media-amazon.com/images/M/MV5BOWQzNzY0MGMtZWY1NC00ZDNkLWEyODAtZmRjNDkwNzgyODY3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg",The Eagle Has Landed,1976,U,135,"Adventure, Drama, Thriller",6.9,61,"23,728",*****,A German plot to kidnap Sir Winston Churchill unfolds at the height of World War II.,John Sturges,"Michael Caine, Donald Sutherland, Robert Duvall, Jenny Agutter"
"https://m.media-amazon.com/images/M/MV5BMTY0MTMwODkwN15BMl5BanBnXkFtZTcwMzE1OTc1MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Hell Ride,2008,R,84,"Action, Drama, Thriller",5,25,"16,219",$0.19M,"Two rival bikers gangs, the Victors and the Six-Six-Six's, refuel their decades-old rivalry.",Larry Bishop,"Larry Bishop, Dennis Hopper, Michael Madsen, Julia Jones"
"https://m.media-amazon.com/images/M/MV5BMjEyNDEwOTU0NV5BMl5BanBnXkFtZTYwNjk0NTk5._V1_UY209_CR1,0,140,209_AL_.jpg",Russkiy kovcheg,2002,N/A,99,"Drama, Fantasy, History",7.2,87,"21,366",$0.04M,"A 19th century French aristocrat, notorious for his scathing memoirs about life in Russia, travels through the Russian State Hermitage Museum and encounters historical figures from the last 200+ years.",Aleksandr Sokurov,"Sergey Dreyden, Mariya Kuznetsova, Leonid Mozgovoy, Mikhail Piotrovsky"
"https://m.media-amazon.com/images/M/MV5BYWQ5ZjgyMmEtMWUwNi00YmJjLTljOWUtNDlkNjNlMDU2NDJjXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_UY209_CR8,0,140,209_AL_.jpg",Dil To Pagal Hai,1997,U,180,"Comedy, Drama, Musical",7,^^^^^^,"23,615",*****,"A grand musical about three passionate and dreamy characters: Rahul, Pooja and Nisha. Will their dreams come true? Will they find their true love?",Yash Chopra,"Shah Rukh Khan, Madhuri Dixit, Karisma Kapoor, Akshay Kumar"
"https://m.media-amazon.com/images/M/MV5BZjgxZmFkMTktMWYzYi00ZjdhLWJiODEtNTcyODIwNjQxZGQzXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_UY209_CR0,0,140,209_AL_.jpg",The Boxer,1997,A,113,"Drama, Romance, Sport",7,75,"21,729",$5.80M,"Young Danny Flynn is released from prison 14 years after ""taking the rap"" for the IRA and tries to rebuild his life in his old Belfast neighborhood.",Jim Sheridan,"Daniel Day-Lewis, Emily Watson, Daragh Donnelly, Frank Coughlan"
"https://m.media-amazon.com/images/M/MV5BMjQ1NTAyODYxOF5BMl5BanBnXkFtZTgwODE0MDczMjI@._V1_UY209_CR0,0,140,209_AL_.jpg",Infamous,2006,R,110,"Biography, Crime, Drama",7,68,"17,912",$1.15M,"While researching his novel ""In Cold Blood"", Truman Capote develops a close relationship with convicted murderers Dick Hickock and Perry Smith.",Douglas McGrath,"Toby Jones, Daniel Craig, Sandra Bullock, Sigourney Weaver"
"https://m.media-amazon.com/images/M/MV5BMTMxOTg3MDczMl5BMl5BanBnXkFtZTcwNzU5MTkzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg",A Guy Thing,2003,PG-13,101,"Comedy, Romance",5.6,27,"17,964",$15.41M,A soon-to-be husband wakes up on the morning after his bachelor party in bed with another woman.,Chris Koch,"Jason Lee, Julia Stiles, Selma Blair, James Brolin"
"https://m.media-amazon.com/images/M/MV5BYzYwMjQ3ZmMtNjllZi00ZjBmLWI2YjQtMTg4YjYwYWJhNWVlXkEyXkFqcGdeQXVyMjg1NDcxNDE@._V1_UX140_CR0,0,140,209_AL_.jpg",Outpost,2008,R,90,"Action, Horror, Sci-Fi",5.8,^^^^^^,"17,732",*****,"In war-torn Eastern Europe, a mysterious businessman hires a group of mercenaries on a routine mission to protect him not knowing of the long-hidden secret that lies there.",Steve Barker,"Ray Stevenson, Julian Wadham, Richard Brake, Paul Blair"
"https://m.media-amazon.com/images/M/MV5BMjIzNTA0OTIxNV5BMl5BanBnXkFtZTcwMzA3MTM2Nw@@._V1_UY209_CR0,0,140,209_AL_.jpg",The ABCs of Death,2012,N/A,129,"Comedy, Horror",4.7,43,"20,037",$0.02M,A 26-chapter anthology that showcases death in all its vicious wonder and brutal beauty.,"Directors:Kaare Andrews, Angela Bettis, Hélène Cattet, Ernesto Díaz Espinoza, Jason Eisener, Bruno Forzani, Adrian Garcia Bogliano, Xavier Gens, Jorge Michel Grau, Lee Hardcastle, Noboru Iguchi, Thomas Cappelen Malling, Anders Morgenthaler, Yoshihiro Nishimura, Banjong Pisanthanakun, Simon Rumley, Marcel Sarmiento, Jon Schnepp, Srdjan Spasojevic, Timo Tjahjanto, Andrew Traucki, Nacho Vigalondo, Jake West, Ti West, Ben Wheatley, Adam Wingard, Yûdai Yamaguchi","Ingrid Bolsø Berdal, Iván González, Kyra Zagorsky, Lucy Clements"
"https://m.media-amazon.com/images/M/MV5BZTMyNmM1ODYtZmU3OS00NWIwLTg0MWEtNDExY2NlMzYzNTQ4XkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_UY209_CR2,0,140,209_AL_.jpg",Birdemic: Shock and Terror,2010,U,105,"Horror, Thriller",1.7,^^^^^^,"24,901",*****,"A horde of mutated birds descends upon the quiet town of Half Moon Bay, California. As the death toll rises, two citizens manage to fight back, but will they survive Birdemic?",James Nguyen,"Alan Bagh, Whitney Moore, Tippi Hedren, Janae Caster"
"https://m.media-amazon.com/images/M/MV5BMTAwZWUwOTMtMmY0ZS00NmJkLTlmNzMtZjk4Y2E2NTJkOWNjXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Piranha,1978,A,94,"Comedy, Horror, Sci-Fi",5.9,71,"23,653",$6.00M,"When flesh-eating piranhas are accidentally released into a summer resort's rivers, the guests become their next meal.",Joe Dante,"Bradford Dillman, Heather Menzies-Urich, Kevin McCarthy, Keenan Wynn"
"https://m.media-amazon.com/images/M/MV5BMjBjOTZmYjAtODRlZi00NTMwLTgzYzItNTVmNGRjMjY0MTJhXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UY209_CR0,0,140,209_AL_.jpg",Return to the Blue Lagoon,1991,UA,102,"Adventure, Drama, Romance",5.1,28,"21,011",$2.81M,"In this sequel to The Blue Lagoon (1980), two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become suntanned teenagers in love.",William A. Graham,"Brian Krause, Milla Jovovich, Lisa Pelikan, Courtney Barilla"
"https://m.media-amazon.com/images/M/MV5BYjQxZjMyOGItZDgxZS00NzkwLThjNjgtM2Q3YjdjZTQzNGZjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY209_CR0,0,140,209_AL_.jpg",The Ultimate Gift,2006,PG,118,"Drama, Family, Romance",7.3,49,"19,888",$3.44M,"A deceased billionaire leaves his spoiled adult grandson a series of odd tasks to perform in order to receive ""the ultimate gift,"" with the resentful grandson having no idea what that might be.",Michael O. Sajbel,"Drew Fuller, James Garner, Abigail Breslin, Bill Cobbs"
"https://m.media-amazon.com/images/M/MV5BNGY5YjhmMjYtMGMwZS00ZjUyLTk1NWMtNTA5YWVhM2I5MjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",The Getaway,1994,R,115,"Action, Adventure, Crime",5.8,51,"19,102",$16.10M,An ex-con and his devoted wife must flee from danger when a heist doesn't go as planned.,Roger Donaldson,"Alec Baldwin, Kim Basinger, Michael Madsen, James Woods"
"https://m.media-amazon.com/images/M/MV5BM2U3MmIyODktNGYzOS00NzYwLTlkMjEtNDcxOTlmZmNjZWNmXkEyXkFqcGdeQXVyMzU4ODM5Nw@@._V1_UY209_CR3,0,140,209_AL_.jpg",Exotica,1994,A,103,Drama,7,72,"20,664",$4.18M,"A man plagued by neuroses frequents the club Exotica in an attempt to find solace, but even there his past is never far away.",Atom Egoyan,"Bruce Greenwood, Elias Koteas, Don McKellar, Mia Kirshner"
"https://m.media-amazon.com/images/M/MV5BMTU2MTkwMzM0NF5BMl5BanBnXkFtZTgwMjA0NDA4NTE@._V1_UY209_CR0,0,140,209_AL_.jpg",A Walk in the Woods,2015,R,104,"Adventure, Biography, Comedy",6.3,51,"28,285",$29.47M,"After spending two decades in England, Bill Bryson (Robert Redford) returns to the U.S., where he decides the best way to connect with his homeland is to hike the Appalachian Trail with one of his oldest friends, Stephen Katz (Nick Nolte).",Ken Kwapis,"Robert Redford, Nick Nolte, Emma Thompson, Mary Steenburgen"
"https://m.media-amazon.com/images/M/MV5BZWVlMmJhYWUtMzc1ZC00OGY2LTk2YmItMTM4NmMyYzA3YjAyXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Extreme Measures,1996,R,118,"Crime, Drama, Mystery",6.2,56,"20,346",$17.31M,A young doctor confronts a famous colleague when he learns about the true methods of his work.,Michael Apted,"Hugh Grant, Gene Hackman, Sarah Jessica Parker, David Morse"
"https://m.media-amazon.com/images/M/MV5BMTU1NjE1NjY0OF5BMl5BanBnXkFtZTcwMDQ3ODg3Mg@@._V1_UY209_CR0,0,140,209_AL_.jpg",Fame,2009,PG,107,"Drama, Musical, Romance",5,39,"16,758",$22.46M,"An updated version of the musical Fame (1980), which centered on the students of the New York Academy of Performing Arts. The name of the school in 1980 was Fiorello Laguardia High School.",Kevin Tancharoen,"Kelsey Grammer, Bebe Neuwirth, Megan Mullally, Kay Panabaker"
"https://m.media-amazon.com/images/M/MV5BNGFiZjJjMTUtYTUxZC00ZDc3LTg0NDMtMDQxMGUwZGJhYTBlXkEyXkFqcGdeQXVyMDI4NjM1MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Kissing Jessica Stein,2001,R,97,"Comedy, Drama, Romance",6.6,72,"17,270",$7.02M,A woman searching for the perfect man instead discovers the perfect woman.,Charles Herman-Wurmfeld,"Jennifer Westfeldt, Heather Juergensen, Tovah Feldshuh, Esther Wurmfeld"
"https://m.media-amazon.com/images/M/MV5BMTk0ODM0MzA0OV5BMl5BanBnXkFtZTcwODUyODc3Nw@@._V1_UY209_CR0,0,140,209_AL_.jpg",The Oogieloves in the Big Balloon Adventure,2012,N/A,88,"Adventure, Family, Fantasy",1.7,32,"15,437",$1.06M,"The Oogieloves, Goobie, Zoozie, and Toofie, set out to find five magical balloons that will make their good friend Schluufy's surprise birthday party extra special.",Matthew Diamond,"Jaime Pressly, Cloris Leachman, Christopher Lloyd, Chazz Palminteri"
"https://m.media-amazon.com/images/M/MV5BNzhjZTMxMjAtNjVjZS00OGQ5LTg3OTYtZDRkNjA4ZjE3YjE4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Nattvardsgästerna,1963,N/A,81,Drama,8,^^^^^^,"26,328",*****,A small-town priest struggles with his faith.,Ingmar Bergman,"Ingrid Thulin, Gunnar Björnstrand, Gunnel Lindblom, Max von Sydow"
"https://m.media-amazon.com/images/M/MV5BYWE2ZmIyNDEtMDhhMC00OGRkLWI3ODAtODRkYTZkZTA1NzcwXkEyXkFqcGdeQXVyNDQ0MTYzMDA@._V1_UY209_CR0,0,140,209_AL_.jpg",Le placard,2001,R,84,Comedy,7,72,"18,086",$6.68M,"A man spreads the rumor of his fake homosexuality with the aid of his neighbor, to prevent his imminent firing at his work.",Francis Veber,"Daniel Auteuil, Gérard Depardieu, Thierry Lhermitte, Michèle Laroque"
"https://m.media-amazon.com/images/M/MV5BOTdlMGYzNzYtYjBjYy00OGZjLTkwN2EtYTY1YjYxZjgxZWZkXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_UX140_CR0,0,140,209_AL_.jpg",The Postman Always Rings Twice,1946,N/A,113,"Crime, Drama, Film-Noir",7.4,84,"22,213",$8.33M,"A married woman and a drifter fall in love, then plot to murder her husband.",Tay Garnett,"Lana Turner, John Garfield, Cecil Kellaway, Hume Cronyn"
"https://m.media-amazon.com/images/M/MV5BZTY1MWNkOTktNjIyMC00NDEzLWI5MGEtNWYxOTNmYjc2MzNmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Pumpkinhead,1988,A,86,"Fantasy, Horror",6.2,47,"26,259",$4.39M,"After a tragic accident, a man conjures up a towering, vengeful demon called Pumpkinhead to destroy a group of unsuspecting teenagers.",Stan Winston,"Lance Henriksen, Jeff East, John D'Aquino, Kimberly Ross"
"https://m.media-amazon.com/images/M/MV5BZTcxMjBiYTUtZmUyNy00YjkyLTg3NTEtNDE0N2MxNTY3NjUwXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg",Interiors,1978,N/A,92,Drama,7.3,67,"20,489",*****,"Three sisters find their lives spinning out of control in the wake of their parents' sudden, unexpected divorce.",Woody Allen,"Diane Keaton, Geraldine Page, Kristin Griffith, Mary Beth Hurt"
"https://m.media-amazon.com/images/M/MV5BNDZiYzBjZTctMzI3Yi00YmVmLTgzNmYtYWEwMjc3ZTg2OGNlL2ltYWdlXkEyXkFqcGdeQXVyMjMxNTM3ODY@._V1_UY209_CR0,0,140,209_AL_.jpg",Assassination of a High School President,2008,R,93,"Comedy, Crime, Mystery",6.2,^^^^^^,"16,214",*****,"At a Catholic high school, a sophomore newspaper reporter investigates a case of stolen SAT exams. He thinks he's nailed the suspect and managed to get the popular girl when he realises a larger conspiracy is afoot.",Brett Simon,"Reece Thompson, Mischa Barton, Bruce Willis, Michael Rapaport"
"https://m.media-amazon.com/images/M/MV5BMjAwNjY5OTUxM15BMl5BanBnXkFtZTcwNjE3MTQxMw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Io sono l'amore,2009,R,120,"Drama, Romance",7,79,"23,482",$5.01M,"Emma left Russia to live with her husband in Italy. Now a member of a powerful industrial family, she is the respected mother of three, but feels unfulfilled. One day, Antonio, a talented chef and her son's friend, makes her senses kindle.",Luca Guadagnino,"Tilda Swinton, Flavio Parenti, Edoardo Gabbriellini, Alba Rohrwacher"
"https://m.media-amazon.com/images/M/MV5BMjFmZGU1OTEtZWM2My00OWU4LWE1OTEtMzNmZTM5MzJjNjBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",The Final Conflict,1981,A,108,Horror,5.5,34,"21,586",$20.47M,The now adult Antichrist plots to eliminate his future divine opponent while a cabal of monks plot to stop him.,Graham Baker,"Sam Neill, Rossano Brazzi, Don Gordon, Lisa Harrow"
"https://m.media-amazon.com/images/M/MV5BYWZlNGEzNjUtZGRiZi00ZWMxLWJiMjAtN2E1OWI3MTM4MjdjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg",The Juror,1996,A,118,"Crime, Drama, Thriller",5.7,^^^^^^,"19,518",$22.75M,A juror in a Mafia trial is forced to convince the other jurors to vote not guilty by an obsessive mob enforcer.,Brian Gibson,"Demi Moore, Alec Baldwin, Joseph Gordon-Levitt, James Gandolfini"
"https://m.media-amazon.com/images/M/MV5BMTQ0ODcxMjc1Ml5BMl5BanBnXkFtZTgwNDI4OTg1NDE@._V1_UY209_CR0,0,140,209_AL_.jpg",Kill Me Three Times,2014,R,90,"Action, Comedy, Crime",5.8,30,"23,956",$0.02M,"Professional hit-man Charlie Wolfe finds himself in three tales of murder, blackmail and revenge after a botched contract assignment.",Kriv Stenders,"Simon Pegg, Teresa Palmer, Alice Braga, Luke Hemsworth"
"https://m.media-amazon.com/images/M/MV5BZjNiMWE1M2ItMTdlNi00NmZiLWEwYzctODJiMjU1MmY0MTlmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",The Rugrats Movie,1998,U,79,"Animation, Adventure, Comedy",5.9,62,"20,253",$100.49M,The babies gets lost in the forest after Tommy Pickles gets a new baby brother.,"Directors:Igor Kovalyov, Norton Virgien","Elizabeth Daily, Christine Cavanaugh, Kath Soucie, Melanie Chartoff"
"https://m.media-amazon.com/images/M/MV5BOTE1NjU3ODkzNV5BMl5BanBnXkFtZTcwMjY2MjE1MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Feast of Love,2007,R,97,"Drama, Romance",6.5,51,"16,971",$3.50M,"A meditation on love and its various incarnations, set within a community of friends in Oregon. and is described as an exploration of the magical, mysterious and sometimes painful incarnations of love.",Robert Benton,"Morgan Freeman, Radha Mitchell, Alexa Davalos, Greg Kinnear"
"https://m.media-amazon.com/images/M/MV5BMjI1OTI1MzU0NF5BMl5BanBnXkFtZTcwNDI2ODkwNw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Being Flynn,2012,R,102,Drama,6.4,53,"17,665",$0.53M,"Working in a Boston homeless shelter, Nick Flynn re-encounters his father, a con man and self-proclaimed poet. Sensing trouble in his own life, Nick wrestles with the notion of reaching out yet again to his dad.",Paul Weitz,"Paul Dano, Robert De Niro, Julianne Moore, Olivia Thirlby"
"https://m.media-amazon.com/images/M/MV5BNjllNTM0ZWQtMDMyOS00Yzc5LWFlNGYtNTA3MzY0ZjY5YWRiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX140_CR0,0,140,209_AL_.jpg",Kabhi Alvida Naa Kehna,2006,UA,193,"Drama, Romance",6,^^^^^^,"21,091",$3.28M,"Dev, a former football player is married to Rhea, a successful fashion editor. Maya is a kindergarten teacher who is married to Rishi, an outgoing event planner. These couples' lives intersect and they each question their own marriage.",Karan Johar,"Shah Rukh Khan, Rani Mukerji, Amitabh Bachchan, Abhishek Bachchan"
"https://m.media-amazon.com/images/M/MV5BMmMyYzRjYjMtYzFkNy00Njc3LWIzOTQtNzIzNzE4YzM4NDNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Seul contre tous,1998,Not Rated,93,"Crime, Drama, Thriller",7.3,77,"25,065",$0.05M,A horse butcher's life and mind begin to break down as he lashes out against various factions of society while attempting to reconnect with his estranged daughter.,Gaspar Noé,"Philippe Nahon, Blandine Lenoir, Frankie Pain, Martine Audrain"
"https://m.media-amazon.com/images/M/MV5BMTgxNjQ0MjAwMl5BMl5BanBnXkFtZTcwNjI1NDEyOQ@@._V1_UY209_CR8,0,140,209_AL_.jpg",Much Ado About Nothing,I) (2012,PG-13,109,"Comedy, Drama, Romance",7,78,"16,961",$4.33M,A modern retelling of Shakespeare's classic comedy about two pairs of lovers with different takes on romance and a way with words.,Joss Whedon,"Alexis Denisof, Amy Acker, Fran Kranz, Jillian Morgese"
"https://m.media-amazon.com/images/M/MV5BMTcwMzg2NzI2NF5BMl5BanBnXkFtZTgwNjUzMzU3MDE@._V1_UY209_CR5,0,140,209_AL_.jpg",Reasonable Doubt,2014,R,91,"Crime, Drama, Mystery",5.7,19,"20,527",*****,A District Attorney has his life turned upside down when he's involved in a hit and run and another man is arrested for his crime and charged with murder.,Peter Howitt,"Dominic Cooper, Samuel L. Jackson, Gloria Reuben, Ryan Robbins"
"https://m.media-amazon.com/images/M/MV5BNWM4M2QwOWUtNGMwMS00Nzg2LTg0YjktYTU4M2ZhYTMwYTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Blank Check,1994,PG,93,"Comedy, Crime, Family",5.3,42,"21,560",$30.58M,"After a bike accident, a young boy inadvertently gains possession of a check for $1 million and proceeds to spend it, unaware that the gangsters it belongs to are in pursuit.",Rupert Wainwright,"Brian Bonsall, Karen Duffy, James Rebhorn, Jayne Atkinson"
"https://m.media-amazon.com/images/M/MV5BZTU0OWFjZTgtYmExNi00MDhiLTg1NmEtMTIxZDc4ZDNlOGU2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg",She's the One,1996,R,96,"Comedy, Drama, Romance",6,53,"18,205",$9.45M,"The love lives of two brothers, Mickey and Francis, interconnect as Francis cheats on his wife with Mickey's ex-girlfriend, while Mickey impulsively marries a stranger.",Edward Burns,"Edward Burns, Jennifer Aniston, John Mahoney, Michael McGlone"
"https://m.media-amazon.com/images/M/MV5BYzcxZmRhNmYtMjNmMy00OGU1LWFmMzktYjAyYzFhNWJjYmFmXkEyXkFqcGdeQXVyMTUwNjg3NTUw._V1_UY209_CR0,0,140,209_AL_.jpg",Carandiru,2003,R,145,"Crime, Drama",7.5,71,"21,149",$0.21M,"Brazilian MD Drauzio Varella starts AIDS prevention in Brazil's largest prison, Carandiru in São Paulo, where the population is nearly double its 4,000 maximum. Doc learns from experience ...                See full summary »",Hector Babenco,"Enrique Diaz, Wagner Moura, Caio Blat, Luiz Carlos Vasconcelos"
"https://m.media-amazon.com/images/M/MV5BODAyMTQxMjg5Nl5BMl5BanBnXkFtZTcwNzUzNzA2NA@@._V1_UX140_CR0,0,140,209_AL_.jpg",Kiss Me Deadly,1955,N/A,106,"Crime, Film-Noir, Mystery",7.5,^^^^^^,"21,516",*****,"A doomed female hitchhiker pulls Mike Hammer into a deadly whirlpool of intrigue, revolving around a mysterious ""great whatsit"".",Robert Aldrich,"Ralph Meeker, Albert Dekker, Paul Stewart, Juano Hernandez"
"https://m.media-amazon.com/images/M/MV5BMGQ0N2U0YzMtNWIxYi00NWVhLWI3OTYtNTE5YjU0YTQwMGYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Silkwood,1983,A,131,"Biography, Drama, History",7.1,64,"21,559",$35.62M,"A worker at a plutonium processing plant is purposefully contaminated, psychologically tortured and possibly murdered to prevent her from exposing worker safety violations at the plant.",Mike Nichols,"Meryl Streep, Kurt Russell, Cher, Craig T. Nelson"
